Timestamp,Cliente,Ambiente,Versión actual,Versión comparada,Sección,Descripción,P95 (ms) de la versión actual,P95 (ms) de la versión comparada,Porcentaje de mejora/empeora
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Analizar,Analizar la especie  BDC28,4384.6,2760.35,-58.84
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Analizar,Analizar la especie AL30 ,3238.9,3261.25,0.69
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Analizar,Analizar la especie PNRCO,2623.1,4537.8,42.19
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Analizar,Analizar la especie TX28,2210.2,1998.8,-10.58
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Analizar,Armado de escenarios en Análisis de Sensibilidad de la especie AL30,19755.6,21585.5,8.48
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Analizar,Armado de escenarios en Análisis de Sensibilidad de la especie BDC28,27231.6,42154.1,35.4
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Analizar,Armado de escenarios en Análisis de Sensibilidad de la especie PNRCO,21900.6,23909.2,8.4
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Analizar,Armado de escenarios en Análisis de Sensibilidad de la especie TX28,14611.4,13256.35,-10.22
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Analizar,Ingresar al Home,9680.4,10027.65,3.46
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Analizar,Ingreso a la pestaña Condiciones de Emisión de la especie  AL30,685.3,778.45,11.97
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Analizar,Ingreso a la pestaña Condiciones de Emisión de la especie BDC28,1039.0,919.4,-13.01
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Analizar,Ingreso a la pestaña Condiciones de Emisión de la especie PNRCO,809.4,6987.5,88.42
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Analizar,Ingreso a la pestaña Condiciones de Emisión de la especie TX28,950.8,5092.45,81.33
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Analizar,Navegabilidad por los botones TIRs y Paridades Históricas de la especie AL30,9852.4,11612.15,15.15
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Analizar,Navegabilidad por los botones TIRs y Paridades Históricas de la especie BDC28,11597.4,18211.55,36.32
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Analizar,Navegabilidad por los botones TIRs y Paridades Históricas de la especie PNRCO,5887.1,6321.6,6.87
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Analizar,Navegabilidad por los botones TIRs y Paridades Históricas de la especie TX28,9950.2,11965.5,16.84
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Analizar,Simular inversión de la especie AL30,4737.9,3453.15,-37.21
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Analizar,Simular inversión de la especie BDC28,27901.9,27845.9,-0.2
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Analizar,Simular inversión de la especie PNRCO,16393.8,20915.5,21.62
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Analizar,Simular inversión de la especie TX28,5298.8,4416.95,-19.97
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Analizar,Validaciones en la pestaña General de la especie PNRCO,555.4,2004.85,72.3
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Arbitraje,Arbitraje de las especies AL30 y TX28,11446.1,14271.8,19.8
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Arbitraje,Ingresar al menú Arbitraje,917.8,917.8,0.0
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Arbitraje,"Navegabilidad entre las pestañas Paridad, Inversión y Scatter",14894.3,26880.2,44.59
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Calculadora,"Editar P. Simulado, de la primera simulación",11501.8,11454.35,-0.41
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Calculadora,Editar la TIR de la primera simulación,3345.4,3356.15,0.32
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Calculadora,Eliminar todas las simulaciones,274.8,453.8,39.44
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Calculadora,Ingresar al menú Calculadora,5998.6,6188.75,3.07
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Calculadora,Simular inversiones de la especie AL30,103314.8,105336.25,1.92
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Comparar,Eliminar las especies AL30 y TX28,5209.8,5229.55,0.38
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Comparar,Ingresar al menú Comparar,958.6,939.2,-2.07
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Comparar,Ir a Condiciones de Emisión,1382.4,4035.9,65.75
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Comparar,Navegabilidad por pestañas gráficas,8838.6,13190.6,32.99
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Comparar,Realizar comparativa entre las especies AL30 y TX28,13359.2,22863.3,41.57
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Curvas,Ingresar a la pestaña Internacionales,515.4,498.25,-3.44
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Curvas,Ingresar al menú Curvas,6040.9,6713.4,10.02
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Curvas,Ingreso a la curva BCRA - BOPREALs - USD,1923.2,2090.1,7.99
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Curvas,Ingreso a la curva Brasil - Soberanos - Bonos Globales - USD,48155.5,32521.05,-48.07
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Curvas,Ingreso a la curva Chile - Soberanos - Bonos Globales - USD,42669.8,31947.45,-33.56
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Curvas,Ingreso a la curva Colombia - Soberanos - Bonos Globales - USD,71113.9,48471.65,-46.71
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Curvas,Ingreso a la curva Corporativos - ONs Dollar Linked - ARS,17713.4,17039.9,-3.95
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Curvas,Ingreso a la curva Estados Unidos - Soberanos - Treasury Notes/Bonds - USD,16751.1,23324.35,28.18
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Curvas,Ingreso a la curva Mexico - Soberanos - Bonos Globales - USD,68079.5,74981.35,9.2
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Curvas,Ingreso a la curva Paraguay - Soberanos - Bonos Globales - USD,27732.1,72026.0,61.5
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Curvas,Ingreso a la curva Soberanos - Letras del Tesoro Capitalizables (LECAP) - ARS,2148.0,2192.35,2.02
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Curvas,Ingreso a la curva Soberanos - Ley Argentina - USD,1805.4,1602.3,-12.68
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Curvas,Ingreso a la curva Soberanos - Tasa Fija + CER - ARS,1989.3,2886.35,31.08
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Curvas,"Ingreso a la pestaña ""BCRA""",149.5,172.55,13.36
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Curvas,"Ingreso a la pestaña ""Corporativos""",169.0,173.35,2.51
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Curvas,"Ingreso a la pestaña ""Soberanos""",305.1,304.65,-0.15
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Curvas,"Ingreso a la pestaña ""SubSoberanos""",174.8,177.4,1.47
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Curvas,Ingreso en la pestaña Análisis online de la curva de: BCRA - BOPREALs - USD,3927.0,5188.75,24.32
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Curvas,Ingreso en la pestaña Análisis online de la curva de: Corporativos - ONs Dollar Linked - ARS,7181.4,13450.05,46.61
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Curvas,Ingreso en la pestaña Análisis online de la curva de: Soberanos - Letras del Tesoro Capitalizables (LECAP) - ARS,4426.5,23786.4,81.39
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Curvas,Ingreso en la pestaña Análisis online de la curva de: Soberanos - Ley Argentina - USD,5023.3,5196.7,3.34
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Curvas,Ingreso en la pestaña Análisis online de la curva de: Soberanos - Tasa Fija + CER - ARS,6215.0,11600.7,46.43
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Graficador,Graficar la especie AL30,6003.7,5791.75,-3.66
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Graficador,Graficar todas las curvas,8204.5,35688.35,77.01
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Graficador,Ingresar al menú Graficador,6229.5,16700.5,62.7
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Login,Login Abbaco,17720.8,17951.85,1.29
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Mis portafolios,Agregar la cuarta especie al portafolio,4357.2,3835.35,-13.61
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Mis portafolios,Agregar la primera especie al portafolio,4043.4,3883.0,-4.13
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Mis portafolios,Agregar la segunda especie al portafolio,3772.3,3501.8,-7.72
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Mis portafolios,Agregar la tercera especie al portafolio,4415.9,3838.8,-15.03
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Mis portafolios,Crear un nuevo portafolio,7798.0,8505.3,8.32
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Mis portafolios,Editar el portafolio,4004.3,3976.85,-0.69
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Mis portafolios,Eliminar el portafolio,3595.3,3663.15,1.85
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Mis portafolios,Eliminar todas las especies del portafolio,4602.4,4676.0,1.57
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Mis portafolios,Ingresar al menú Mis portafolios,1135.8,1060.8,-7.07
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Mis portafolios,Navegabilidad entre las pestañas Proyección y Agenda de pagos en el portafolio,2676.9,2357.85,-13.53
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Screener,Búsqueda con filtros en Screener,27356.8,10799.85,-153.31
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Screener,Ingresar al menú Screener,9290.9,6601.3,-40.74
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Sensibilidad,Eliminar escenario,133.3,114.95,-15.96
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Sensibilidad,Eliminar especie,122.0,123.15,0.93
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Sensibilidad,Ingresar al menú Sensibilidad,1013.6,939.4,-7.9
2026-05-05T15:07:03-03:00,AbbacoAR,Production,v1.41.0,v1.40.0,Sensibilidad,Realizar Análisis de sensibilidad,8171.4,7453.5,-9.63
