Timestamp,Cliente,Ambiente,Sección,Descripción,Versión,P95 (ms) actual,P95 (ms) histórico,Porcentaje de mejora/empeora
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Analizar,Analizar la especie  BDC28,v1.44.6,7089.8,3398.5,-108.62
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Analizar,Analizar la especie AL30 ,v1.44.6,6038.6,7078.5,14.69
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Analizar,Analizar la especie PECMO,v1.44.6,1921.0,2390.0,19.62
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Analizar,Analizar la especie TX28,v1.44.6,11173.2,2960.0,-277.47
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Analizar,Armado de escenarios en Análisis de Sensibilidad de la especie AL30,v1.44.6,15109.8,17287.5,12.6
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Analizar,Armado de escenarios en Análisis de Sensibilidad de la especie BDC28,v1.44.6,19711.4,25603.0,23.01
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Analizar,Armado de escenarios en Análisis de Sensibilidad de la especie PECMO,v1.44.6,12589.5,12801.0,1.65
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Analizar,Armado de escenarios en Análisis de Sensibilidad de la especie TX28,v1.44.6,12849.6,9537.0,-34.73
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Analizar,Ingresar al Home,v1.44.6,49730.6,37486.5,-32.66
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Analizar,Ingreso a la pestaña Condiciones de Emisión de la especie  AL30,v1.44.6,4640.2,1600.5,-189.92
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Analizar,Ingreso a la pestaña Condiciones de Emisión de la especie BDC28,v1.44.6,6531.4,14184.5,53.95
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Analizar,Ingreso a la pestaña Condiciones de Emisión de la especie PECMO,v1.44.6,15114.5,1069.8,-1312.83
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Analizar,Ingreso a la pestaña Condiciones de Emisión de la especie TX28,v1.44.6,10436.4,1525.5,-584.13
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Analizar,Navegabilidad por los botones TIRs y Paridades Históricas de la especie AL30,v1.44.6,12828.4,21411.0,40.09
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Analizar,Navegabilidad por los botones TIRs y Paridades Históricas de la especie BDC28,v1.44.6,8757.0,8185.0,-6.99
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Analizar,Navegabilidad por los botones TIRs y Paridades Históricas de la especie PECMO,v1.44.6,4317.5,4325.8,0.19
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Analizar,Navegabilidad por los botones TIRs y Paridades Históricas de la especie TX28,v1.44.6,7766.4,10249.0,24.22
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Analizar,Simular inversión de la especie AL30,v1.44.6,3021.0,2901.0,-4.14
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Analizar,Simular inversión de la especie BDC28,v1.44.6,12439.6,10857.5,-14.57
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Analizar,Simular inversión de la especie PECMO,v1.44.6,4529.5,4033.4,-12.3
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Analizar,Simular inversión de la especie TX28,v1.44.6,3157.8,5829.0,45.83
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Analizar,Validaciones en la pestaña General de la especie PECMO,v1.44.6,1869.5,1759.8,-6.23
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Arbitraje,Arbitraje de las especies AL30 y TX28,v1.44.6,12743.2,11939.0,-6.74
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Arbitraje,Ingresar al menú Arbitraje,v1.44.6,973.6,973.0,-0.06
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Arbitraje,"Navegabilidad entre las pestañas Paridad, Inversión y Scatter",v1.44.6,17846.0,13667.0,-30.58
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Calculadora,"Editar P. Simulado, de la primera simulación",v1.44.6,3110.8,5202.0,40.2
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Calculadora,Editar la TIR de la primera simulación,v1.44.6,3475.4,1869.5,-85.9
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Calculadora,Eliminar todas las simulaciones,v1.44.6,3316.2,2806.5,-18.16
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Calculadora,Ingresar al menú Calculadora,v1.44.6,4799.6,5057.5,5.1
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Calculadora,Simular inversiones de la especie AL30,v1.44.6,97649.4,96925.0,-0.75
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Comparar,Eliminar las especies AL30 y TX28,v1.44.6,4006.4,4661.5,14.05
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Comparar,Ingresar al menú Comparar,v1.44.6,946.6,1008.5,6.14
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Comparar,Ir a Condiciones de Emisión,v1.44.6,4320.8,24650.5,82.47
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Comparar,Navegabilidad por pestañas gráficas,v1.44.6,14823.6,21574.5,31.29
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Comparar,Realizar comparativa entre las especies AL30 y TX28,v1.44.6,15438.0,39344.5,60.76
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Curvas,Ingresar a la pestaña Internacionales,v1.44.6,509.2,521.5,2.36
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Curvas,Ingresar al menú Curvas,v1.44.6,4496.8,6180.5,27.24
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Curvas,Ingreso a la curva BCRA - BOPREALs - USD,v1.44.6,1393.8,1386.0,-0.56
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Curvas,Ingreso a la curva Brasil - Soberanos - Bonos Globales - USD,v1.44.6,17733.8,55333.0,67.95
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Curvas,Ingreso a la curva Chile - Soberanos - Bonos Globales - USD,v1.44.6,54914.4,32331.5,-69.85
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Curvas,Ingreso a la curva Colombia - Soberanos - Bonos Globales - USD,v1.44.6,91341.0,41232.0,-121.53
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Curvas,Ingreso a la curva Corporativos - ONs TAMAR - ARS,v1.44.6,27344.9,38912.5,29.73
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Curvas,Ingreso a la curva Estados Unidos - Soberanos - Treasury Notes/Bonds - USD,v1.44.6,16346.4,10849.0,-50.67
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Curvas,Ingreso a la curva Mexico - Soberanos - Bonos Globales - USD,v1.44.6,87620.4,56270.5,-55.71
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Curvas,Ingreso a la curva Paraguay - Soberanos - Bonos Globales - USD,v1.44.6,57647.6,15392.5,-274.52
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Curvas,Ingreso a la curva Soberanos - Letras del Tesoro Capitalizables (LECAP) - ARS,v1.44.6,1440.0,1205.5,-19.45
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Curvas,Ingreso a la curva Soberanos - Ley Argentina - USD,v1.44.6,1441.0,1822.0,20.91
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Curvas,Ingreso a la curva Soberanos - Tasa Fija + CER - ARS,v1.44.6,2404.4,4385.5,45.17
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Curvas,"Ingreso a la pestaña ""BCRA""",v1.44.6,223.8,183.5,-21.96
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Curvas,"Ingreso a la pestaña ""Corporativos""",v1.44.6,274.0,245.5,-11.61
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Curvas,"Ingreso a la pestaña ""Soberanos""",v1.44.6,1994.4,2777.5,28.19
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Curvas,"Ingreso a la pestaña ""SubSoberanos""",v1.44.6,198.6,192.0,-3.44
2026-08-12T15:09:39-03:00,AbbacoAR,Production,Graficador,Graficar la especie AL30,v1.44.6,9201.4,9388.0,1.99
